delta_v,delta_g,delta_h,p,v,g,h,f,c,cost,reward
0.458241852,0.424825151,0.058962304,100,93.65575257,10.18073682,84.7278102,20.88320411,437.303824,499.9534363,-499.9534363
0.764601394,-0.948243846,0.152464207,100,94.42035396,0.698298365,85.60471332,50.7488104,416.8108041,569.0572353,-569.0572353
0.303569265,-0.868866507,-0.966404365,100,94.72392323,0,80.04640543,46.67622472,434.4877707,574.5164448,-574.5164448
0.162314386,-0.077114927,-0.924113106,100,94.88623761,0,74.73133717,36.78840942,454.2925322,564.6577605,-564.6577605
0.153133028,-0.372729443,-0.915793629,100,95.03937064,0,69.46411867,36.08924905,462.6575273,570.9252744,-570.9252744
0.281293748,-0.345060843,-0.40788343,100,95.32066439,0,67.11816312,37.74064585,448.040234,561.2621715,-561.2621715
0.115208826,0.297861582,0.510382565,100,95.43587322,2.978615821,70.05364596,26.84136014,421.119675,501.6437554,-501.6437554
0.003358241,-0.763848897,-0.105577968,100,95.43923146,0,69.44641065,27.36686577,395.3922099,477.4928072,-477.4928072
0.889030001,-0.489217928,-0.380276762,100,96.32826146,0,67.2592358,32.72113777,371.1087741,469.2721874,-469.2721874
0.493161613,0.433217994,-0.786312186,100,96.82142307,4.332179936,62.73673426,41.72270322,347.6619337,472.8300434,-472.8300434
0.949861322,0.376716533,-0.288293336,100,97.77128439,8.099345268,61.07860524,19.48356842,342.0602785,400.5109838,-400.5109838
-0.83082702,0.137425262,0.126620927,100,96.94045737,9.473597884,61.80686985,36.3753434,351.4166975,460.5427277,-460.5427277
0.058027206,0.836287085,0.098697853,100,96.99848458,17.83646874,62.37453395,25.42444909,362.4887401,438.7620873,-438.7620873
-0.296272455,-0.959628441,-0.800402217,100,96.70221213,8.240184328,57.77099311,32.08280996,371.9065343,468.1549641,-468.1549641
0.211212621,-0.717689503,-0.459992406,100,96.91342475,1.063289301,55.12533099,41.39357478,382.7723512,506.9530755,-506.9530755
0.380182932,-0.072816348,-0.351325071,100,97.29360768,0.335125824,53.10467278,41.31543819,404.7208112,528.6671258,-528.6671258
-0.621298746,-0.203173837,-0.113736306,100,96.67230893,0,52.45051452,30.56884174,434.9482833,526.6548085,-526.6548085
-0.681237138,0.049163873,-0.166445324,100,95.99107179,0.491638727,51.49319852,31.18364226,475.8418678,569.3927946,-569.3927946
0.654625394,-0.808484754,-0.76408743,100,96.64569719,0,47.09852343,47.47633292,508.8221152,651.2511139,-651.2511139
0.35580343,-0.785863834,-0.406201703,100,97.00150062,0,44.76224038,49.3133488,522.4786132,670.4186596,-670.4186596
0.23563198,-0.907693889,0.914487635,100,97.2371326,0,50.02194742,48.08842042,482.8633345,627.1285957,-627.1285957
-0.127923146,0.533198806,-0.594822643,100,97.10920945,5.331988059,46.60080456,47.71618081,440.1483807,583.2969231,-583.2969231
0.97957049,-0.66600286,-0.721910238,100,98.08877994,0,42.44871304,48.64681613,414.8900344,560.8304828,-560.8304828
0.836592488,0.33434431,0.74847348,100,98.92537243,3.343443099,46.75358396,48.31148002,398.9881015,543.9225416,-543.9225416
-0.248191519,-0.236430606,0.146768105,100,98.67718091,0.979137035,47.59772576,46.98685042,402.8922063,543.8527575,-543.8527575
-0.352125573,-0.030346101,0.535551154,100,98.32505534,0.675676025,50.67796661,48.81114943,393.2631765,539.6966248,-539.6966248
0.074159245,-0.43784175,0.576651455,100,98.39921458,0,53.99459725,47.43846555,393.4813039,535.7967006,-535.7967006
-0.610296709,-0.931805671,0.869927978,100,97.78891787,0,58.99801789,48.69329675,402.3484503,548.4283406,-548.4283406
0.71241618,-0.330787086,-0.6666467,100,98.50133405,0,55.16377651,48.13604206,412.7971565,557.2052827,-557.2052827
0.807678382,0.660092768,-0.302915038,100,99.30901244,6.600927682,53.42155026,46.15550529,423.4495608,561.9160767,-561.9160767
0.459260829,-0.233318413,-0.821933779,100,99.76827327,4.26774355,48.69416991,46.65242657,442.6932474,582.6505271,-582.6505271
-0.212988518,0.061284927,0.678222614,100,99.55528475,4.880592815,52.59499056,44.47555712,426.8536093,560.2802807,-560.2802807
0.48088914,-0.111417572,-0.656180016,100,100,3.766417096,48.82094867,46.949538,431.2805511,572.1291651,-572.1291651
0.135474832,0.922371402,-0.363184307,100,100,12.99013112,46.73208166,45.48775132,416.6202912,553.0835452,-553.0835452
-0.97798007,0.808939925,-0.612467079,100,99.02201993,21.07953037,43.20945622,44.05356689,439.852239,572.0129397,-572.0129397
-0.801984091,-0.350536395,-0.973445913,100,98.22003584,17.57416641,37.61064863,45.2029553,460.418291,596.0271568,-596.0271568
-0.180572627,-0.254698752,-0.910372861,100,98.03946321,15.02717889,32.37460786,46.75768466,484.6016305,624.8746844,-624.8746844
0.575522584,-0.626563474,0.265101091,100,98.6149858,8.761544153,33.89934589,46.88876187,501.6243642,642.2906498,-642.2906498
0.331878743,-0.379644562,-0.456711918,100,98.94686454,4.965098531,31.27255162,48.47338626,519.1788466,664.5990054,-664.5990054
0.320154454,-0.973980986,0.415662509,100,99.26701899,0,33.66324881,47.69294114,552.8463799,695.9252033,-695.9252033
0.592268827,-0.283544385,0.064632097,100,99.85928782,0,34.03498254,46.84328657,602.1959711,742.7258308,-742.7258308
0.406421988,-0.888031496,-0.86249397,100,100,0,29.07431886,48.74940745,641.5021408,787.7503632,-787.7503632
-0.932965038,0.659405331,-0.221084121,100,99.06703496,6.594053311,27.80274594,48.20712939,633.6071208,778.228509,-778.228509
0.099958738,-0.62815291,-0.236300345,100,99.1669937,0.312524208,26.44365639,49.25631245,593.9445672,741.7135045,-741.7135045
-0.179980548,-0.879856708,0.040197368,100,98.98701315,0,26.67485294,49.07630209,540.085629,687.3145353,-687.3145353
0.661773748,-0.428292906,0.493590809,100,99.6487869,0,29.51375742,47.63075091,499.4743851,642.3666378,-642.3666378
0.880962583,0.501460139,0.216705899,100,100,5.014601386,30.76014884,45.32254226,472.4500454,608.4176722,-608.4176722
-0.215410151,-0.193472792,-0.864084859,100,99.78458985,3.079873463,25.79033511,45.97948678,468.9926595,606.9311198,-606.9311198
0.896470567,-0.52584709,-0.719395807,100,100,0,21.65270542,46.50341501,473.4626582,612.9729032,-612.9729032
-0.870844837,-0.05373252,-0.095602934,100,99.12915516,0,21.10284186,48.24186182,471.3540949,616.0796804,-616.0796804
0.652209931,0.385378407,0.128019721,100,99.78136509,3.853784067,21.83915169,47.74683109,467.3274235,610.5679167,-610.5679167
0.764795297,-0.400152044,-0.158658955,100,100,0,20.92661926,46.27442667,457.5612017,596.3844818,-596.3844818
0.497510996,-0.215339792,-0.46910038,100,100,0,18.22857232,47.49112213,468.705177,611.1785434,-611.1785434
0.229613476,-0.597412494,0.854943374,100,100,0,23.14580849,48.4715139,483.0914945,628.5060362,-628.5060362
0.005238399,0.536872806,-0.474904989,100,100,5.368728064,20.41437614,48.45099231,476.8356829,622.1886598,-622.1886598
0.990110469,-0.546819737,0.189775371,100,100,0,21.50587571,47.79675458,473.0180033,616.4082671,-616.4082671
-0.378546401,0.459250895,-0.663103362,100,99.6214536,4.592508945,17.69201395,46.8814955,463.4544122,604.0988987,-604.0988987
-0.710498894,-0.308669703,0.488921406,100,98.9109547,1.50581192,20.5040622,49.10274278,465.7206033,613.0288317,-613.0288317
0.199131184,-0.611848946,0.237651484,100,99.11008589,0,21.87092287,46.71535547,459.4129022,599.5589686,-599.5589686
-0.94814033,0.472109236,-0.432206731,100,98.16194556,4.721092363,19.38507102,47.35849445,465.5091029,607.5845863,-607.5845863
-0.38256007,-0.738586061,-0.292896323,100,97.77938549,0,17.70046776,49.36924036,473.5164377,621.6241588,-621.6241588
0.443995349,-0.628154392,-0.225402589,100,98.22338084,0,16.40405703,47.28146011,486.5531292,628.3975095,-628.3975095
0.036210968,0.744059191,-0.33562199,100,98.25959181,7.440591914,14.47371563,46.12004153,486.5111141,624.8712386,-624.8712386
0.342209909,-0.678774992,-0.716871307,100,98.60180171,0.652841996,10.35060569,48.08147601,483.0852688,627.3296968,-627.3296968
0.946882873,0.406001436,0.435354548,100,99.54868459,4.712856356,12.85456232,47.67518081,470.0681505,613.093693,-613.093693
-0.107306393,0.444561255,-0.978258711,100,99.44137819,9.158468907,7.228073756,45.97349134,460.1497294,598.0702034,-598.0702034
-0.133714622,0.454378746,-0.595698408,100,99.30766357,13.70225637,3.801893906,43.76956051,447.1612942,578.4699757,-578.4699757
-0.359878903,-0.139506368,0.714992161,100,98.94778467,12.30719269,7.914195869,45.69730435,454.9495205,592.0414336,-592.0414336
-0.303269468,0.203043687,0.523797056,100,98.6445152,14.33762955,10.92683262,44.32695599,456.8655556,589.8464235,-589.8464235
-0.561472674,-0.00340872,-0.325860255,100,98.08304253,14.30354236,9.052636175,46.27866516,461.3510916,600.1870871,-600.1870871
-0.157033269,-0.456140561,-0.305970589,100,97.92600926,9.742136747,7.292835824,45.77328722,482.4664544,619.7863161,-619.7863161
-0.714892999,0.951156836,-0.542451961,100,97.21111626,19.2537051,4.172904748,45.1109154,509.548881,644.8816272,-644.8816272
-0.285209839,-0.800732881,-0.739393225,100,96.92590642,11.24637629,0,47.02553969,544.0363245,685.1129436,-685.1129436
-0.65760633,-0.823399923,-0.514165489,100,96.26830009,3.012377058,0,48.3387218,580.8807946,725.89696,-725.89696
0.882698462,-0.798781238,0.276262536,100,97.15099855,0,1.588933461,46.73369943,591.1195145,731.3206128,-731.3206128
-0.594349632,-0.639992163,0.102674093,100,96.55664892,0,2.179467029,49.31334918,586.1228754,734.0629229,-734.0629229
0.078411764,0.155824117,-0.867853981,100,96.63506068,1.558241173,0,46.70856368,586.3041963,726.4298874,-726.4298874
-0.460444097,0.960080427,-0.472176489,100,96.17461659,11.15904544,0,48.38949807,568.6466099,713.8151041,-713.8151041
0.878788339,0.90121786,0.332025576,100,97.05340493,20.17122404,1.909656502,45.33446092,564.7182199,700.7216027,-700.7216027
-0.619664068,-0.168139385,0.445554284,100,96.43374086,18.48983019,4.472277263,45.24509064,530.844247,666.5795189,-666.5795189
-0.572959313,0.24149903,0.793187371,100,95.86078155,20.90482049,9.034321665,43.67632134,471.1091816,602.1381456,-602.1381456
-0.591632869,0.353041955,-0.778270073,100,95.26914868,24.43524005,4.558074619,43.06314021,433.884151,563.0735716,-563.0735716
-0.12186347,-0.538576819,-0.231999341,100,95.14728521,19.04947186,3.223722445,46.92055647,423.6539969,564.4156663,-564.4156663
0.484597067,-0.380745122,-0.358062436,100,95.63188227,15.24202063,1.164314048,47.44829302,454.6957742,597.0406533,-597.0406533
0.150192448,0.310125542,-0.764737898,100,95.78207472,18.34327606,0,46.46751791,513.5861204,652.9886741,-652.9886741
-0.291426981,-0.801058302,0.174164422,100,95.49064774,10.33269304,1.001712655,47.88948859,584.0528754,727.7213411,-727.7213411
0.899015541,-0.548585853,0.917048402,100,96.38966328,4.846834508,6.276148025,47.43789754,622.0858158,764.3995085,-764.3995085
0.557188118,-0.464407804,0.68467202,100,96.9468514,0.202756463,10.21406265,46.16170949,630.7116241,769.1967525,-769.1967525
0.95996657,0.866583534,0.750547278,100,97.90681797,8.8685918,14.53086109,48.48794672,626.4923316,771.9561718,-771.9561718
0.83676788,0.222187557,-0.514846411,100,98.74358585,11.09046737,11.56970428,45.69054637,610.9848133,748.0564524,-748.0564524
-0.209396358,0.932567044,0.298448282,100,98.53418949,20.41613781,13.28623982,42.81228491,575.9259163,704.362771,-704.362771
0.822411567,-0.664378868,0.350345461,100,99.35660106,13.77234914,15.30126377,44.35890417,545.6426546,678.7193671,-678.7193671
0.115525946,0.724299482,0.16875024,100,99.472127,21.01534395,16.27183657,42.22017568,506.4248262,633.0853532,-633.0853532
0.658265286,0.395026264,0.804877097,100,100,24.9656066,20.90111483,39.44745726,478.2159856,596.5583574,-596.5583574
-0.332381118,0.780019127,0.378270134,100,99.66761888,32.76579787,23.07674849,36.75725421,471.3025185,581.5742812,-581.5742812
0.055085522,0.378972362,-0.397197109,100,99.7227044,36.55552148,20.79225568,34.10899983,513.849988,616.1769875,-616.1769875
-0.011735101,-0.946348714,0.795982179,100,99.7109693,27.09203434,25.37037451,40.61157808,568.1566793,689.9914135,-689.9914135
0.534892673,0.475690203,-0.853358319,100,100,31.84893637,20.46225484,38.80318841,626.8790288,743.288594,-743.288594
0.015077251,-0.655312046,0.089784603,100,100,25.29581591,20.97865406,41.72787251,673.9572351,799.1408526,-799.1408526
-0.170481103,0.92076554,0.467575894,100,99.8295189,34.50347131,23.66793287,36.3643584,738.4604353,847.5535105,-847.5535105
0.559423896,0.92226858,-0.716431613,100,100,43.72615711,19.54735185,29.43117724,832.7324382,921.0259699,-921.0259699
0.008645373,-0.052705804,-0.009115102,100,100,43.19909908,19.49492603,30.41774739,905.8602104,997.1134526,-997.1134526
-0.012853474,-0.735104996,-0.339544071,100,99.98714653,35.84804912,17.54202665,35.39398458,942.2512982,1048.433252,-1048.433252
0.390279771,-0.529434654,0.97076369,100,100,30.55370258,23.12540734,38.85968817,930.328099,1046.907163,-1046.907163
0.043030032,0.906584968,-0.643325702,100,100,39.61955225,19.42529748,31.93892448,915.5719671,1011.388741,-1011.388741
0.511717128,0.14719332,-0.686728889,100,100,41.09148545,15.47555269,30.72131872,938.4500002,1030.613956,-1030.613956
0.162282569,-0.729522425,-0.72384709,100,100,33.7962612,11.3123213,37.04691668,1034.414048,1145.554799,-1145.554799
0.486071044,0.533627143,-0.989176644,100,100,39.13253263,5.623037867,32.05029417,1125.414658,1221.565541,-1221.565541
0.381099337,-0.58630294,0.318988894,100,100,33.26950323,7.457713447,36.67632971,1141.834192,1251.863181,-1251.863181
0.301258461,0.863965886,0.591918502,100,100,41.90916209,10.86215303,30.82931773,1103.015279,1195.503232,-1195.503232
-0.14033426,0.860875761,0.419029549,100,99.85966574,50.5179197,13.27221587,22.41731495,1057.343787,1124.595732,-1124.595732
0.451627456,0.56649009,-0.673353681,100,100,56.18282061,9.399399052,17.74599263,1078.258027,1131.496005,-1131.496005
-0.767853105,-0.903667419,-0.13503395,100,99.2321469,47.14614641,8.622746651,25.18663726,1085.712574,1161.272486,-1161.272486
-0.168480826,-0.627542252,0.41971646,100,99.06366607,40.87072389,11.03676028,32.5904829,1083.208622,1180.980071,-1180.980071
-0.238761434,0.15418548,0.509350984,100,98.82490464,42.41257869,13.96630995,30.26460933,1075.655063,1166.448891,-1166.448891
-0.172828326,0.923792961,0.496379452,100,98.65207631,51.6505083,16.82125341,22.83442683,1110.890435,1179.393716,-1179.393716
0.396653131,0.085736646,-0.230462704,100,99.04872944,52.50787476,15.49573926,21.55086856,1255.100575,1319.753181,-1319.753181
-0.67816592,-0.926002658,0.742721808,100,98.37056352,43.24784818,19.76752924,31.26261995,1385.806772,1479.594632,-1479.594632
0.605793542,-0.746303322,-0.701575152,100,98.97635706,35.78481496,15.73239566,35.91362371,1455.35389,1563.094761,-1563.094761
0.884884282,-0.524866457,0.03029502,100,99.86124134,30.53615039,15.90663851,39.35907201,1360.201559,1478.278775,-1478.278775
-0.656757747,-0.014328975,-0.067305758,100,99.2044836,30.39286064,15.51952713,39.74419188,1289.792192,1409.024768,-1409.024768
0.516066171,-0.916689277,0.875329735,100,99.72054977,21.22596788,20.55401616,42.1386827,1274.653154,1401.069202,-1401.069202
0.463286417,0.85326982,-0.707395091,100,100,29.75866607,16.485409,38.57299972,1337.491618,1453.210617,-1453.210617
-0.922042479,-0.412662367,-0.326683948,100,99.07795752,25.63204241,14.60647505,41.23862249,1336.262171,1459.978038,-1459.978038
-0.371328142,0.505924753,-0.130409427,100,98.70662938,30.69128994,13.85642075,39.3803209,1201.390601,1319.531563,-1319.531563
-0.579313656,0.807971348,0.974736957,100,98.12731572,38.77100341,19.46265383,33.75983681,1070.586779,1171.866289,-1171.866289
-0.359438041,0.052103347,-0.015962183,100,97.76787768,39.29203688,19.37084679,32.73461043,932.7566964,1030.960528,-1030.960528
0.500700152,0.151695914,0.053884357,100,98.26857783,40.80899602,19.68076452,31.21010103,872.8712583,966.5015614,-966.5015614
0.218656026,0.960705113,0.600644485,100,98.48723386,50.41604715,23.1353919,24.42989663,832.5858475,905.8755374,-905.8755374
-0.93890498,-0.177589262,-0.639159352,100,97.54832888,48.64015453,19.45924494,24.30843593,847.217346,920.1426538,-920.1426538
0.815151589,-0.04463465,0.77185571,100,98.36348047,48.19380803,23.89859956,26.23029123,857.5066876,936.1975613,-936.1975613
-0.187441694,-0.0985786,0.737507387,100,98.17603877,47.20802203,28.14039862,26.53557665,917.0419806,996.6487106,-996.6487106
0.360836671,0.659968326,0.93409964,100,98.53687545,53.80770529,33.51290477,20.82155383,984.9709576,1047.435619,-1047.435619
0.613267227,-0.629333529,-0.52992981,100,99.15014267,47.51437,30.46499527,25.90337962,1074.503098,1152.213236,-1152.213236
-0.101989617,-0.991786178,-0.156671166,100,99.04815306,37.59650822,29.56389569,34.87646689,1173.183965,1277.813366,-1277.813366
-0.38191479,-0.165346562,0.291702839,100,98.66623827,35.9430426,31.24163458,36.30946931,1260.37403,1369.302438,-1369.302438
0.449845367,-0.938041934,-0.358003769,100,99.11608363,26.56262326,29.18256361,39.02158833,1294.913544,1411.978309,-1411.978309
0.285329033,-0.608316299,-0.99809845,100,99.40141267,20.47946027,23.44196611,43.75681242,1328.595746,1459.866183,-1459.866183
0.747486407,0.206884881,-0.5715774,100,100,22.54830908,20.15451906,42.58682057,1344.315445,1472.075907,-1472.075907
0.871771619,-0.700829585,0.632043931,100,100,15.54001323,23.78974144,46.51949869,1339.87627,1479.434766,-1479.434766
-0.076603652,-0.367154021,0.056379175,100,99.92339635,11.86847302,24.11400819,44.2744828,1257.673916,1390.497364,-1390.497364
0.883727819,-0.464891692,-0.978448356,100,100,7.219556106,18.48642888,46.22270347,1135.456167,1274.124278,-1274.124278
-0.208110344,-0.539536605,-0.329464065,100,99.79188966,1.824190059,16.591505,46.79617071,964.1619684,1104.550481,-1104.550481
-0.495763275,-0.414768007,0.929052878,100,99.29612638,0,21.93498453,46.70487531,855.656227,995.7708529,-995.7708529
-0.934898367,-0.602331543,0.857685463,100,98.36122801,0,26.86799191,45.41447744,762.1563133,898.3997456,-898.3997456
-0.368372284,0.807832446,0.701352041,100,97.99285573,8.078324464,30.90184226,48.01807536,714.5261438,858.5803699,-858.5803699
-0.430309727,-0.051485182,0.606254412,100,97.562546,7.563472644,34.38873532,47.91409348,660.1692088,803.9114892,-803.9114892
-0.083911313,-0.645808829,-0.320621044,100,97.47863469,1.105384352,32.54467238,48.20903616,603.1037855,747.730894,-747.730894
-0.411041971,0.673419931,-0.105603309,100,97.06759272,7.839583658,31.93729132,49.08609727,536.9993081,684.2575999,-684.2575999
-0.988903887,-0.77316693,0.548821376,100,96.07868883,0.107914358,35.09385631,48.24992958,492.1370876,636.8868763,-636.8868763
0.433443802,0.819604562,0.653726996,100,96.51213263,8.303959981,38.85378958,49.35497225,463.9296221,611.9945388,-611.9945388
0.951457654,-0.343076815,0.37981022,100,97.46359029,4.873191831,41.0382811,47.85674221,468.7584755,612.3287022,-612.3287022
0.183602631,0.767673475,0.440136077,100,97.64719292,12.54992658,43.56973886,47.2329605,470.5560506,612.2549321,-612.2549321
-0.348246154,0.356241391,0.254730077,100,97.29894676,16.1123405,45.03482765,42.49516062,469.3554562,596.840938,-596.840938
-0.02381358,-0.18054294,0.436807542,100,97.27513318,14.3069111,47.54714122,45.1319559,443.3933853,578.789253,-578.789253
0.740171576,-0.638984908,0.655415191,100,98.01530476,7.917062017,51.31678419,45.64899958,440.4684034,577.4154021,-577.4154021
-0.940446882,-0.664023969,0.913531727,100,97.07485788,1.276822328,56.57099329,47.4669244,430.2233129,572.6240861,-572.6240861
-0.466264053,-0.252575385,-0.912977279,100,96.60859383,0,51.31997312,50.00444136,449.8311711,599.8444952,-599.8444952
-0.608609597,-0.002718781,0.737237374,100,95.99998423,0,55.56021919,48.00412588,479.2395641,623.2519417,-623.2519417
0.167275273,0.290410953,0.357716492,100,96.1672595,2.904109529,57.61763787,48.48046101,518.2501442,663.6915272,-663.6915272
0.284761771,-0.672575832,0.126429135,100,96.45202127,0,58.34479939,48.75898194,538.9050996,685.1820454,-685.1820454
0.723363979,-0.302505209,-0.67911722,100,97.17538525,0,54.43883338,47.87685545,522.6561072,666.2866736,-666.2866736
0.378530392,-0.843331063,-0.048428656,100,97.55391564,0,54.1602943,46.40119631,475.2891099,614.4926989,-614.4926989
0.288980977,-0.49172914,0.259946445,100,97.84289662,0,55.6553852,48.67473247,426.8882004,572.9123978,-572.9123978
0.176377025,0.458704218,0.201682439,100,98.01927365,4.587042177,56.81536867,48.0509186,399.1821403,543.3348961,-543.3348961
0.010872955,0.202473333,-0.196594096,100,98.0301466,6.611775511,55.68465098,46.00074267,389.5549873,527.5572153,-527.5572153
0.076463276,-0.822804287,-0.152562342,100,98.10660988,0,54.80718343,47.33153522,388.3956431,530.3902487,-530.3902487
0.544624869,-0.38829698,-0.343470772,100,98.65123475,0,52.83169949,48.30860154,395.5025035,540.4283081,-540.4283081
-0.898621209,-0.271842156,-0.823815929,100,97.75261354,0,48.09349389,48.52316934,401.929929,547.499437,-547.499437
-0.804860044,0.419840618,0.954798077,100,96.94775349,4.198406179,53.58504782,47.07684179,401.8199985,543.0505239,-543.0505239
-0.440662775,-0.000883972,0.176799046,100,96.50709072,4.189566456,54.6019136,47.48030547,418.6554977,561.0964141,-561.0964141
-0.651295944,0.720969565,-0.337550802,100,95.85579477,11.3992621,52.66047857,47.07485855,437.6897263,578.914302,-578.914302
-0.13233849,-0.354017068,0.539830996,100,95.72345628,7.859091424,55.76533509,45.00038402,435.262531,570.2636831,-570.2636831
-0.775326043,-0.627470129,-0.709901147,100,94.94813024,1.584390129,51.68231427,48.8929734,432.4632629,579.1421831,-579.1421831
-0.181187393,-0.159760684,0.925049419,100,94.76694285,0,57.00276776,49.80177742,416.1621374,565.5674697,-565.5674697
0.865912574,-0.517130631,-0.510895731,100,95.63285542,0,54.06433343,47.32861552,414.788278,556.7741246,-556.7741246
-0.598030425,-0.269631252,0.992527746,100,95.034825,0,59.77289084,48.8152164,429.1598659,575.605515,-575.605515
0.656453958,-0.425744502,-0.545382676,100,95.69127896,0,56.63610365,47.9870555,442.5300828,586.4912493,-586.4912493
0.008177459,-0.877914277,-0.024219529,100,95.69945641,0,56.4968042,49.59742644,441.0002617,589.792541,-589.792541
0.217421988,0.1694574,-0.778624674,100,95.9168784,1.694574002,52.01851765,49.64545328,432.815707,581.7520668,-581.7520668
0.204196491,-0.588149683,-0.334516123,100,96.12107489,0,50.09453668,45.9590936,402.9285929,540.8058738,-540.8058738
-0.635305483,-0.196034692,0.244060354,100,95.48576941,0,51.49825819,46.77536892,384.3363638,524.6624706,-524.6624706
-0.805512899,0.775904296,0.065250909,100,94.68025651,7.759042958,51.87355103,48.77870272,369.5702183,515.9063264,-515.9063264
-0.742798891,0.377182412,0.017602942,100,93.93745762,11.53086708,51.97479496,50.00799095,368.9208178,518.9447907,-518.9447907
-0.215918746,0.919719797,0.390654605,100,93.72153887,20.72806505,54.22165833,45.32626972,370.2077746,506.1865837,-506.1865837
-0.64771079,-0.554211441,0.422357512,100,93.07382808,15.18595064,56.65086207,48.01849078,375.4657038,519.5211762,-519.5211762
-0.816606208,0.318575141,0.428024937,100,92.25722187,18.37170205,59.11266219,47.62843588,374.848534,517.7338417,-517.7338417
-0.719514334,-0.107130439,-0.584104041,100,91.53770754,17.30039766,55.75316774,47.73520263,384.7509206,527.9565285,-527.9565285
-0.815042962,-0.77722142,-0.819643777,100,90.72266458,9.528183461,51.03895841,49.22349879,399.6367299,547.3072263,-547.3072263
-0.666405935,0.401842458,0.322487963,100,90.05625864,13.54660804,52.893759,49.80723249,431.3700714,580.7917689,-580.7917689
0.482951346,-0.104180502,-0.838527563,100,90.53920999,12.50480303,48.07093893,50.73829619,469.1136381,621.3285267,-621.3285267
0.528616284,0.132612164,-0.560058863,100,91.06782627,13.83092467,44.84974115,49.38125129,511.3905858,659.5343396,-659.5343396
-0.040889457,0.6148316,0.214752023,100,91.02693682,19.97924067,46.08489478,47.38439574,507.9285385,650.0817257,-650.0817257
-0.626524932,-0.777290141,0.739060182,100,90.40041188,12.20633927,50.3356248,50.07741818,490.6172701,640.8495247,-640.8495247
0.06032572,0.991501721,0.764804041,100,90.4607376,22.12135648,54.73442149,46.71529227,457.1958459,597.3417227,-597.3417227
-0.616499019,-0.087476556,-0.576779097,100,89.84423859,21.24659092,51.41705671,46.91154697,423.4931503,564.2277912,-564.2277912
0.99527106,0.711778164,-0.753686931,100,90.83950964,28.36437256,47.08220045,43.89115641,422.8539156,554.5273848,-554.5273848
-0.604402524,-0.543455119,-0.492104956,100,90.23510712,22.92982137,44.2518419,46.03773473,434.8897209,573.0029251,-573.0029251
0.497147272,-0.845825681,0.726857757,100,90.73225439,14.47156456,48.43238924,49.36994704,441.1187103,589.2285514,-589.2285514
-0.68959164,0.440685146,-0.109254514,100,90.04266275,18.87841602,47.80400815,48.63171257,459.0118908,604.9070285,-604.9070285
-0.622441179,-0.783820817,0.739160893,100,89.42022157,11.04020785,52.0553174,50.56238648,462.8220873,614.5092467,-614.5092467
-0.547331022,-0.006059614,-0.09372267,100,88.87289055,10.97961171,51.51626825,49.73906736,494.0055802,643.2227823,-643.2227823
-0.791032996,0.035174768,-0.807150069,100,88.08185756,11.33135939,46.87391691,52.14498343,519.1803757,675.615326,-675.615326
-0.231197159,0.228176933,-0.122283348,100,87.8506604,13.61312873,46.17060004,49.48517882,537.0659903,685.5215268,-685.5215268
0.025854746,0.015160216,0.29466341,100,87.87651514,13.76473089,47.86536675,50.78142876,521.172406,673.5166922,-673.5166922
0.343992565,-0.623317098,0.903228702,100,88.22050771,7.531559908,53.06031764,51.30910835,474.9492742,628.8765993,-628.8765993
-0.095927162,0.792641947,-0.394963852,100,88.12458055,15.45797938,50.78866949,48.0904056,438.2333022,582.504519,-582.504519
-0.797597545,0.587326921,0.419360441,100,87.326983,21.33124859,53.20063546,48.38094845,400.9204766,546.0633219,-546.0633219
0.238962043,0.400098701,0.368183616,100,87.56594504,25.3322356,55.31825617,45.19350113,381.825679,517.4061824,-517.4061824
0.889460239,0.300789923,0.958278575,100,88.45540528,28.34013482,60.8298283,41.75788494,369.7120164,494.9856712,-494.9856712
-0.118162058,-0.118414117,-0.136035211,100,88.33724322,27.15599365,60.04741711,43.35908014,366.8471436,496.924384,-496.924384
0.295257849,0.141782542,-0.027012757,100,88.63250107,28.57381907,59.89205231,45.0990178,369.6115221,504.9085755,-504.9085755
-0.944485167,0.949735586,0.711964452,100,87.68801591,38.07117493,63.9869403,39.76776366,375.5356756,494.8389666,-494.8389666
0.600427504,0.322308547,0.094686329,100,88.28844341,41.2942604,64.53153197,35.59742939,399.8324682,506.6247564,-506.6247564
-0.474710874,-0.493129904,-0.988159386,100,87.81373254,36.36296136,58.84809934,40.08375989,446.1882735,566.4395531,-566.4395531
-0.307085092,-0.296734859,-0.921216422,100,87.50664744,33.39561276,53.54969146,42.51596025,488.9151014,616.4629821,-616.4629821
-0.223900065,0.968320311,-0.214884184,100,87.28274738,43.07881587,52.31377769,35.12580918,518.4537079,623.8311354,-623.8311354
0.627709531,0.299154052,0.786628677,100,87.91045691,46.07035639,56.83809954,30.19640584,546.4052577,636.9944752,-636.9944752
-0.957480018,0.479184659,0.347962507,100,86.95297689,50.86220298,58.83941785,28.17199135,592.3438733,676.8598473,-676.8598473
0.757791994,0.280416863,-0.242447088,100,87.71076889,53.66637161,57.44497509,25.12521234,640.5166076,715.8922446,-715.8922446
-0.564520217,-0.949694543,0.955863595,100,87.14624867,44.16942618,62.94265738,34.8205692,662.835036,767.2967435,-767.2967435
0.239031435,0.50613205,0.585640197,100,87.3852801,49.23074669,66.31098708,28.91429076,667.2005533,753.9434256,-753.9434256
