delta_v,delta_g,delta_h,p,v,g,h,f,c,cost,reward
-0.252278845,-0.073510021,-0.376377081,100,77.87042402,39.77610676,5.380991018,43.2741018,421.7851808,551.6074862,-551.6074862
0.022465314,0.341487519,0.36093734,100,77.89288934,43.19098195,7.456934519,40.26128655,473.3304649,594.1143245,-594.1143245
0.715300265,0.250597308,0.831573046,100,78.6081896,45.69695503,12.23975545,38.10532249,495.2252664,609.5412338,-609.5412338
-0.724928334,0.761898794,0.820207009,100,77.88326127,53.31594298,16.95720422,31.3060291,501.5243852,595.4424725,-595.4424725
-0.067018531,0.357833003,0.724723241,100,77.81624274,56.894273,21.12547483,28.15803191,501.5498825,586.0239782,-586.0239782
0.999726915,-0.73901911,0.637946481,100,78.81596965,49.5040819,24.79464592,35.16539942,502.4321202,607.9283185,-607.9283185
-0.670319671,0.96070987,-0.346939493,100,78.14564998,59.11118061,22.79921151,23.43191683,517.0796532,587.3754037,-587.3754037
-0.758434613,-0.917563181,0.556303983,100,77.38721537,49.9355488,25.99881297,34.4914092,530.6038215,634.0780491,-634.0780491
-0.244607222,-0.566965112,0.873765719,100,77.14260815,44.26589767,31.0243065,40.60361528,560.7064622,682.517308,-682.517308
-0.049961292,0.203028778,-0.0031876,100,77.09264685,46.29618545,31.00597291,37.20752215,602.7472767,714.3698432,-714.3698432
-0.19236225,0.879620178,0.190799154,100,76.9002846,55.09238723,32.10336079,30.26600077,657.0398631,747.8378654,-747.8378654
-0.894618266,0.194131686,0.246126384,100,76.00566634,57.03370409,33.51896514,27.88754101,697.1852875,780.8479105,-780.8479105
-0.436856082,0.871487785,0.120981867,100,75.56881026,65.74858194,34.21479651,17.81763898,701.6700247,755.1229416,-755.1229416
0.923956684,-0.326005364,0.712997774,100,76.49276694,62.4885283,38.31562768,21.34816774,695.5153598,759.559863,-759.559863
0.796342566,0.754363877,-0.358714885,100,77.28910951,70.03216707,36.25246671,11.45062294,635.7261895,670.0780583,-670.0780583
-0.520891467,0.242002127,-0.035023355,100,76.76821804,72.45218834,36.05102868,9.100197247,609.9802732,637.2808649,-637.2808649
0.075068376,-0.881325874,-0.638692732,100,76.84328641,63.63892961,32.3775655,20.09864668,609.9397666,670.2357066,-670.2357066
-0.369770091,-0.932799617,-0.979020263,100,76.47351632,54.31093343,26.74669684,30.89516591,665.80103,758.4865277,-758.4865277
-0.833117001,0.50427539,0.50660556,100,75.64039932,59.35368733,29.66045612,25.82254283,727.5246539,804.9922824,-804.9922824
0.88677874,0.990156089,-0.224267909,100,76.52717806,69.25524822,28.37057154,13.47722835,801.7350349,842.1667199,-842.1667199
0.357709126,-0.70891063,-0.705145866,100,76.88488719,62.16614192,24.31490088,22.16805506,873.7752701,940.2794353,-940.2794353
-0.306889258,-0.162119742,-0.917019179,100,76.57799793,60.5449445,19.04063358,24.12404162,927.5208264,999.8929512,-999.8929512
-0.108876726,-0.758559364,0.807105836,100,76.4691212,52.95935086,23.68273051,32.21302839,912.6301163,1009.269201,-1009.269201
-0.744747751,-0.687146552,-0.808870808,100,75.72437345,46.08788534,19.03048229,40.2359877,850.8156956,971.5236587,-971.5236587
0.055528032,-0.712648068,-0.244820339,100,75.77990149,38.96140466,17.62238971,44.39893274,785.4627778,918.659576,-918.659576
0.974114658,0.964509762,0.231172762,100,76.75401614,48.60650228,18.95198778,36.37752398,785.206307,894.338879,-894.338879
-0.235007478,-0.255482137,-0.13252183,100,76.51900867,46.05168091,18.18978393,35.76031711,811.6692242,918.9501755,-918.9501755
-0.22340367,-0.766684485,0.817276727,100,76.295605,38.38483606,22.89037909,43.38082032,801.7446237,931.8870846,-931.8870846
0.114611481,0.95402263,0.032388823,100,76.41021648,47.92506237,23.07666451,36.80349675,747.3923005,857.8027908,-857.8027908
-0.325581687,0.66767029,-0.268594344,100,76.08463479,54.60176526,21.53183492,30.30431755,648.950055,739.8630077,-739.8630077
0.27853837,-0.214127265,0.268116483,100,76.36317316,52.46049262,23.07391608,33.35571232,573.27199,673.339127,-673.339127
-0.696403409,0.975533942,-0.597691578,100,75.66676975,62.21583204,19.63627245,22.96194853,541.2560012,610.1418468,-610.1418468
0.516194267,0.4331139,-0.060496109,100,76.18296402,66.54697104,19.28832699,16.25680427,536.571635,585.3420478,-585.3420478
-0.436788166,0.931405936,-0.005009486,100,75.74617585,75.8610304,19.25951476,4.701714848,526.5577508,540.6628953,-540.6628953
0.745509166,0.744247475,0.065929366,100,76.49168502,83.30350514,19.63870978,0,541.0248436,541.0248436,-541.0248436
0.550474375,-0.174960127,0.824513565,100,77.04215939,81.55390387,24.38092785,0,579.0807377,579.0807377,-579.0807377
0.389317824,-0.06422892,-0.757861468,100,77.43147722,80.91161467,20.0220616,0,624.8839214,624.8839214,-624.8839214
0.402012156,0.927792034,0.748175793,100,77.83348937,90.18953502,24.32522036,0,699.6615392,699.6615392,-699.6615392
0.430016849,0.197865142,-0.303918697,100,78.26350622,92.16818644,22.57722154,0,790.0840316,790.0840316,-790.0840316
-0.937584181,0.504893781,0.838500771,100,77.32592204,97.21712425,27.39988751,0,918.6234771,918.6234771,-918.6234771
-0.718641639,0.900111704,-0.595816424,100,76.6072804,100,23.97302889,0,1080.582789,1080.582789,-1080.582789
-0.06375266,0.811604713,-0.112507941,100,76.54352774,100,23.32593561,0,1206.406158,1206.406158,-1206.406158
0.912297668,-0.512502457,0.59980499,100,77.45582541,94.87497543,26.7757346,0,1317.425136,1317.425136,-1317.425136
-0.514419631,-0.808573503,0.335761618,100,76.94140578,86.7892404,28.70687908,0,1430.50319,1430.50319,-1430.50319
0.63418573,0.847872547,-0.743428661,100,77.57559151,95.26796587,24.4310236,0,1587.209506,1587.209506,-1587.209506
-0.271493944,-0.892699784,-0.272946902,100,77.30409757,86.34096802,22.86116013,0,1754.741274,1754.741274,-1754.741274
-0.360154186,-0.364021288,-0.04016094,100,76.94394338,82.70075514,22.6301731,0,1854.25635,1854.25635,-1854.25635
0.922995618,0.406070541,-0.234424536,100,77.866939,86.76146055,21.28187234,0,1919.980291,1919.980291,-1919.980291
0.522322952,0.267067983,0.580245309,100,78.38926195,89.43214038,24.61917315,0,1858.47628,1858.47628,-1858.47628
-0.78738298,-0.687784963,0.487644953,100,77.60187897,82.55429075,27.42387985,0,1787.020022,1787.020022,-1787.020022
-0.307811912,-0.192041095,-0.15494593,100,77.29406706,80.6338798,26.53270301,0,1671.41084,1671.41084,-1671.41084
0.654132607,0.938767962,-0.071138657,100,77.94819966,90.02155942,26.12354658,0,1605.453908,1605.453908,-1605.453908
0.150211325,-0.159867096,0.06043388,100,78.09841099,88.42288846,26.47113412,0,1516.93708,1516.93708,-1516.93708
0.128362621,-0.559835987,0.568405298,100,78.22677361,82.82452859,29.74033671,0,1498.365395,1498.365395,-1498.365395
-0.767459217,0.109695852,0.320551058,100,77.45931439,83.9214871,31.58399712,0,1473.752855,1473.752855,-1473.752855
0.842613271,-0.01648694,0.831148912,100,78.30192767,83.75661771,36.36437863,0,1474.713401,1474.713401,-1474.713401
0.096066007,-0.115944729,0.984005852,100,78.39799367,82.59717041,42.02392207,0,1442.953781,1442.953781,-1442.953781
0.662150333,-0.903518834,0.987931279,100,79.06014401,73.56198207,47.70604275,2.243249799,1450.590027,1457.319776,-1457.319776
-0.297762743,0.158961554,0.606651124,100,78.76238126,75.15159761,51.19521752,1.628944023,1475.918376,1480.805208,-1480.805208
-0.680244829,0.147396653,-0.375459068,100,78.08213643,76.62556414,49.03575179,0.966906917,1473.160758,1476.061479,-1476.061479
0.85058845,0.969195314,0.759938664,100,78.93272488,86.31751728,53.40656511,0,1462.68211,1462.68211,-1462.68211
-0.217825596,-0.724485997,-0.714791918,100,78.71489929,79.07265731,49.29541485,0,1406.71762,1406.71762,-1406.71762
-0.12601888,-0.655011567,0.179761657,100,78.58888041,72.52254164,50.32932019,2.868499233,1352.539701,1361.145199,-1361.145199
0.462598872,0.198871301,-0.414641905,100,79.05147928,74.51125465,47.94449304,1.918845658,1315.318608,1321.075145,-1321.075145
0.807573025,-0.680555429,-0.166222006,100,79.8590523,67.70570036,46.98846146,4.894674495,1227.285905,1241.969929,-1241.969929
0.346013347,0.257016086,0.852445721,100,80.20506565,70.27586122,51.89133229,3.78426955,1216.899364,1228.252173,-1228.252173
-0.317653325,-0.229604226,0.596794953,100,79.88741233,67.97981896,55.32381895,5.501910641,1247.896663,1264.402395,-1264.402395
-0.742317438,0.126214148,-0.857825411,100,79.14509489,69.24196044,50.39000665,4.338022168,1298.420609,1311.434676,-1311.434676
-0.119822321,-0.444608894,0.793624967,100,79.02527257,64.79587151,54.9545679,6.538489906,1259.825339,1279.440809,-1279.440809
-0.982473829,0.65016813,-0.714402117,100,78.04279874,71.29755281,50.84565959,3.539659875,1184.921786,1195.540766,-1195.540766
0.448967418,-0.828297621,0.896275728,100,78.49176616,63.0145766,56.00062021,7.626011842,1112.505807,1135.383842,-1135.383842
0.617692639,-0.865848976,0.079883625,100,79.10945879,54.35608684,56.46007363,12.7938386,1068.878147,1107.259663,-1107.259663
0.4959866,0.612824443,0.358303476,100,79.60544539,60.48433127,58.52086837,9.134069936,1060.421098,1087.823308,-1087.823308
-0.861323212,0.168534805,0.622613424,100,78.74412218,62.16967932,62.10185086,9.591152472,1016.199591,1044.973048,-1044.973048
0.741438665,-0.609957415,0.967241614,100,79.48556085,56.07010517,67.66497421,10.18882741,1001.040855,1031.607337,-1031.607337
-0.472860935,-0.730844267,-0.792725853,100,79.01269991,48.76166249,63.10558425,20.59070533,963.6070428,1025.379159,-1025.379159
-0.73996633,0.294323705,-0.909024403,100,78.27273358,51.70489955,57.87729919,22.15072672,931.1018849,997.5540651,-997.5540651
-0.972274853,0.290835016,-0.91526568,100,77.30045873,54.61324971,52.6131172,12.07551467,867.5779336,903.8044776,-903.8044776
-0.142334876,0.638787351,0.248803278,100,77.15812385,61.00112322,54.0441178,8.262505643,822.9279405,847.7154575,-847.7154575
-0.821180197,-0.32649996,-0.380147836,100,76.33694366,57.73612362,51.85768447,11.56048855,812.917734,847.5991996,-847.5991996
-0.039299125,-0.746711529,0.909178352,100,76.29764453,50.26900832,57.08685498,15.52890586,790.1500579,836.7367755,-836.7367755
-0.444916687,-0.16543916,0.179499009,100,75.85272784,48.61461673,58.11924969,18.65316243,739.0548785,795.0143658,-795.0143658
0.50146617,-0.723993391,0.87468494,100,76.35419401,41.37468281,63.15003016,17.20888603,683.364643,734.9913011,-734.9913011
0.385713037,-0.458162803,0.239136997,100,76.73990705,36.79305478,64.5254348,18.05170458,673.0918877,727.2470014,-727.2470014
0.012912556,0.965574224,0.086482622,100,76.75281961,46.44879702,65.02284257,20.06228107,685.0592892,745.2461324,-745.2461324
0.642072202,-0.620609261,0.518590875,100,77.39489181,40.24270441,68.00553579,17.70605324,691.5354731,744.6536328,-744.6536328
-0.407941773,-0.890204224,0.67909677,100,76.98695004,31.34066217,71.91138418,21.51252382,658.3929291,722.9305005,-722.9305005
0.419721069,-0.36800533,-0.540916169,100,77.4066711,27.66060888,68.80028626,22.0060673,602.9836359,669.0018378,-669.0018378
-0.384841384,0.272958002,-0.400966527,100,77.02182972,30.39018889,66.49411352,36.83972613,536.4465069,646.9656853,-646.9656853
0.539860836,-0.5518973,-0.031234149,100,77.56169056,24.8712159,66.31446923,21.08474938,499.6447337,562.8989818,-562.8989818
0.627038391,-0.955545942,0.575416704,100,78.18872895,15.31575648,69.62399817,43.04635959,475.5550153,604.6940941,-604.6940941
0.501228534,0.250665829,-0.928774119,100,78.68995748,17.82241477,64.28212193,34.79965639,477.7435613,582.1425305,-582.1425305
0.158716057,0.881571069,0.268019617,100,78.84867354,26.63812546,65.82364596,18.19659248,454.1644679,508.7542454,-508.7542454
-0.119811508,0.072731979,0.057992641,100,78.72886203,27.36544525,66.15719262,28.85224533,414.8449959,501.4017319,-501.4017319
-0.315461358,-0.75759002,-0.360140895,100,78.41340067,19.78954505,64.0858299,40.6950364,377.8110999,499.8962091,-499.8962091
-0.726155063,0.8916485,-0.761369835,100,77.68724561,28.70603005,59.70678515,19.77540791,353.0266857,412.3529094,-412.3529094
-0.412495031,-0.932475263,0.931627831,100,77.27475058,19.38127742,65.06507461,31.67594971,332.7038273,427.7316764,-427.7316764
0.947813688,-0.577370894,0.658916356,100,78.22256427,13.60756849,68.85485465,27.66158337,313.6604909,396.645241,-396.645241
0.228870056,-0.928763438,-0.28924829,100,78.45143432,4.319934106,67.19123318,34.45145687,320.3437044,423.698075,-423.698075
0.105041394,0.094500531,0.610596772,100,78.55647572,5.264939414,70.70310148,32.60931803,331.0616802,428.8896343,-428.8896343
-0.995424576,0.565129321,-0.897335813,100,77.56105114,10.91623262,65.54204374,21.56305417,345.6169775,410.3061399,-410.3061399
0.387771336,-0.130936245,-0.412670757,100,77.94882248,9.606870168,63.16855371,40.62424985,341.9291808,463.8019304,-463.8019304
0.730282557,0.153957216,0.360532205,100,78.67910503,11.14644233,65.24216707,24.35926656,327.4220993,400.499899,-400.499899
-0.04889334,0.743181053,0.634415589,100,78.63021169,18.57825285,68.89103011,34.91952075,297.7036248,402.4621871,-402.4621871
-0.657663013,-0.586852326,-0.74343931,100,77.97254868,12.7097296,64.61511339,40.74855731,265.9943105,388.2399824,-388.2399824
-0.893681873,0.794500667,-0.722631318,100,77.07886681,20.65473627,60.45887455,24.54158956,243.5339251,317.1586937,-317.1586937
0.26651584,-0.840029052,-0.315971719,100,77.34538265,12.25444575,58.64155236,22.23201876,238.3345718,305.0306281,-305.0306281
0.630958891,-0.098034119,0.561255741,100,77.97634154,11.27410455,61.86963402,38.8096673,238.3862786,354.8152805,-354.8152805
0.7330243,-0.044941382,-0.999886363,100,78.70936584,10.82469073,56.11875328,26.9117795,254.8619198,335.5972583,-335.5972583
0.054034533,-0.200046057,0.080621653,100,78.76340037,8.824230164,56.58245148,50.73280896,265.458436,417.6568629,-417.6568629
0.008920954,-0.388342033,0.946766478,100,78.77232133,4.940809838,62.02781139,20.84512129,276.3591396,338.8945035,-338.8945035
0.731143268,-0.609233879,-0.89081764,100,79.50346459,0,56.90424314,41.6663154,280.294496,405.2934422,-405.2934422
0.284442842,0.110093043,-0.880090477,100,79.78790744,1.100930431,51.84237255,57.50386334,283.6144813,456.1260713,-456.1260713
0.844383469,-0.677632448,-0.268630952,100,80.6322909,0,50.2973324,22.47847259,270.89881,338.3342278,-338.3342278
-0.577861954,0.42969021,-0.615820228,100,80.05442895,4.296902099,46.75542122,27.44779113,269.8461448,352.1895182,-352.1895182
0.10729029,0.55825353,0.982723224,100,80.16171924,9.879437396,52.40758758,26.43883311,251.8977417,331.2142411,-331.2142411
0.222338386,0.747166275,0.756517347,100,80.38405763,17.35110015,56.75872307,44.00829214,244.3143649,376.3392414,-376.3392414
0.955504289,0.470544182,0.83098656,100,81.33956192,22.05654197,61.53817081,39.01215282,227.9454433,344.9819017,-344.9819017
-0.124426233,0.190597392,0.720463741,100,81.21513568,23.96251588,65.68194275,34.23093762,218.1468074,320.8396203,-320.8396203
0.017586004,0.418508962,-0.576024429,100,81.23272169,28.1476055,62.36891847,27.47855304,215.4429731,297.8786322,-297.8786322
-0.682610762,0.047614465,-0.14406463,100,80.55011092,28.62375015,61.5403258,29.25507543,225.6153903,313.3806166,-313.3806166
0.350093772,-0.254345472,-0.734528657,100,80.9002047,26.08029543,57.31565901,18.68765475,244.6867993,300.7497636,-300.7497636
0.589151312,0.412040329,-0.721020659,100,81.48935601,30.20069872,53.16868393,21.71031309,279.8395999,344.9705392,-344.9705392
0.296993931,-0.839087092,-0.966516472,100,81.78634994,21.8098278,47.60973126,22.14768971,319.2763487,385.7194179,-385.7194179
-0.534667789,0.230315366,0.912468437,100,81.25168215,24.11298146,52.8578248,32.30898719,353.1826978,450.1096594,-450.1096594
-0.402579916,-0.002664846,0.789922698,100,80.84910223,24.086333,57.40109232,38.08874724,376.6981362,490.9643779,-490.9643779
-0.453401259,-0.58818423,0.869045508,100,80.39570098,18.2044907,62.3994374,41.80501843,399.7070521,525.1221074,-525.1221074
-0.695730447,0.595812783,-0.878142554,100,79.69997053,24.16261852,57.34877035,52.46232273,407.7557972,565.1427654,-565.1427654
0.275450842,-0.851195639,0.36691236,100,79.97542137,15.65066213,59.45907939,53.63778576,408.1752554,569.0886127,-569.0886127
-0.314934871,-0.237598004,-0.37217819,100,79.6604865,13.27468208,57.31848375,53.55166386,403.2859581,563.9409497,-563.9409497
-0.150255723,-0.58273885,-0.591680814,100,79.51023078,7.44729358,53.91541123,56.59292775,387.8052254,557.5840086,-557.5840086
0.101374444,0.121887709,0.694440359,100,79.61160522,8.666170671,57.9095088,55.43814862,375.3605032,541.6749491,-541.6749491
-0.586721475,0.656279185,0.904130755,100,79.02488375,15.22896252,63.10964788,52.69314399,356.99058,515.070012,-515.070012
-0.997005536,-0.640548011,0.072868467,100,78.02787821,8.823482405,63.52875337,53.14734538,338.4374173,497.8794534,-497.8794534
-0.223804774,-0.567205348,-0.557744265,100,77.80407344,3.151428925,60.32086808,54.11728419,329.0881099,491.4399625,-491.4399625
0.787386682,-0.062640822,-0.819717764,100,78.59146012,2.525020708,55.60623321,56.70092989,304.785561,474.8883506,-474.8883506
-0.619867522,0.43876166,-0.680269459,100,77.9715926,6.912637306,51.69364006,57.02780618,291.5749658,462.6583843,-462.6583843
0.973243264,0.647547245,0.360407426,100,78.94483586,13.38810976,53.76653574,54.89596443,267.7628771,432.4507704,-432.4507704
0.750189913,-0.220054673,-0.83761205,100,79.69502577,11.18756303,48.94898128,55.74154646,266.909433,434.1340723,-434.1340723
0.370908166,0.509760239,0.394773148,100,80.06593394,16.28516542,51.2195326,55.00975681,261.8407346,426.870005,-426.870005
0.860403065,-0.277046391,0.433916622,100,80.92633701,13.51470151,53.71521895,54.30283309,247.8265541,410.7350534,-410.7350534
0.938653555,0.214479845,-0.392842691,100,81.86499056,15.65949997,51.45577072,52.37864168,234.6393572,391.7752822,-391.7752822
-0.220464566,0.670129621,-0.609256524,100,81.64452599,22.36079618,47.9516109,49.95992403,235.9744542,385.8542263,-385.8542263
-0.51791687,0.147955566,0.121839805,100,81.12660912,23.84035184,48.65237672,51.77181718,248.5256825,403.841134,-403.841134
-0.767328054,-0.218483176,0.472368999,100,80.35928107,21.65552007,51.36922324,52.25001835,260.1910302,416.9410853,-416.9410853
0.443019333,0.003778622,0.496439387,100,80.8023004,21.6933063,54.22451142,52.25229684,276.5169722,433.2738627,-433.2738627
-0.41541574,0.595293618,0.332341221,100,80.38688466,27.64624248,56.13598337,48.73589662,293.7954209,440.0031108,-440.0031108
-0.818533328,0.813787721,0.947413645,100,79.56835134,35.78411969,61.58506547,45.00362201,307.9945151,443.0053811,-443.0053811
-0.500049838,-0.661949754,0.943581881,100,79.0683015,29.16462215,67.01210906,50.16154462,326.5950669,477.0797007,-477.0797007
0.820515533,0.197394624,0.384736857,100,79.88881703,31.13856839,69.22493631,45.74179131,342.2174445,479.4428184,-479.4428184
-0.872469054,0.717830904,0.795959238,100,79.01634798,38.31687743,73.8029232,44.3075902,348.6556724,481.578443,-481.578443
-0.193147392,-0.830975979,0.638023565,100,78.82320058,30.00711764,77.47253764,50.36022704,343.944034,495.0247152,-495.0247152
-0.041472381,0.977704376,0.560366907,100,78.7817282,39.7841614,80.69550714,41.87048467,356.3599778,481.9714318,-481.9714318
0.349133382,-0.378609285,-0.569247724,100,79.13086159,35.99806855,77.42145931,45.4738695,378.1507651,514.5723736,-514.5723736
0.798987248,0.995309462,-0.411925738,100,79.92984883,45.95116318,75.05225428,36.76249344,403.8977874,514.1852677,-514.1852677
0.723960078,0.280473546,-0.023365851,100,80.65380891,48.75589863,74.91786479,32.8339123,408.7984991,507.300236,-507.300236
0.155853554,0.540166363,-0.853841454,100,80.80966247,54.15756227,70.00696635,28.78595676,425.6721976,512.0300678,-512.0300678
-0.210522697,-0.780069104,-0.662546715,100,80.59913977,46.35687123,66.19630617,36.27414352,427.1383819,535.9608125,-535.9608125
0.550600892,-0.636674419,0.28763023,100,81.14974066,39.99012705,67.85062132,40.43145738,440.9870325,562.2814047,-562.2814047
0.914418666,0.68477724,0.872867155,100,82.06415933,46.83789945,72.87094673,35.21065487,470.3534112,575.9853758,-575.9853758
0.304357634,0.077518507,-0.440891941,100,82.36851696,47.61308451,70.33514159,33.4483457,510.1784999,610.523537,-610.523537
-0.998173209,0.821303834,0.390097714,100,81.37034375,55.82612285,72.57880199,26.41501756,581.7546621,660.9997148,-660.9997148
0.751973859,-0.776641089,0.056007405,100,82.12231761,48.05971196,72.9009305,34.03537767,630.6027996,732.7089326,-732.7089326
-0.846059282,0.521404432,-0.738079055,100,81.27625833,53.27375628,68.65584348,29.15790165,655.1309387,742.6046436,-742.6046436
-0.357538939,0.554778138,0.549535899,100,80.91871939,58.82153766,71.81651807,23.73876133,638.1896821,709.4059661,-709.4059661
-0.692001339,0.409528141,0.149537534,100,80.22671805,62.91681908,72.67658833,19.33530124,615.9554771,673.9613808,-673.9613808
0.741958674,-0.399763647,-0.634490142,100,80.96867673,58.9191826,69.02729649,23.65047464,642.3979151,713.349339,-713.349339
-0.800011254,-0.984442162,-0.531137022,100,80.16866547,49.07476098,65.97244368,32.59028435,679.628126,777.398979,-777.398979
0.947134122,0.600943145,0.879627784,100,81.1157996,55.08419243,71.03165308,27.40650759,736.8886522,819.108175,-819.108175
0.825532777,0.402958116,-0.440958688,100,81.94133237,59.11377358,68.49546404,22.99130272,747.9654492,816.9393573,-816.9393573
0.03264711,0.123592948,-0.842288731,100,81.97397948,60.34970306,63.65101148,20.49541842,760.8656745,822.3519298,-822.3519298
-0.789308823,-0.938735794,-0.738069619,100,81.18467066,50.96234512,59.40597873,32.08789494,805.1428062,901.406491,-901.406491
0.409457018,-0.567717667,0.762151101,100,81.59412768,45.28516845,63.78951695,36.71364448,818.4332307,928.5741641,-928.5741641
-0.338929747,0.509031288,0.266562201,100,81.25519793,50.37548133,65.3226586,30.84599192,808.1047069,900.6426827,-900.6426827
0.8521991,0.896690448,0.223936321,100,82.10739703,59.34238582,66.61063604,21.50643761,767.2987171,831.81803,-831.81803
-0.413371198,0.997276992,-0.549745533,100,81.69402583,69.31515574,63.44875573,10.35390826,795.493465,826.5551898,-826.5551898
0.842316623,0.695565228,-0.198530861,100,82.53634246,76.27080802,62.30689867,0.322164609,810.1339336,811.1004274,-811.1004274
0.897588493,0.966726934,-0.117537639,100,83.43393095,85.93807736,61.6308769,0,801.8816095,801.8816095,-801.8816095
0.555797988,-0.180524857,-0.153960743,100,83.98972894,84.13282879,60.7453664,0,736.6315074,736.6315074,-736.6315074
0.979612591,-0.960338157,-0.990198721,100,84.96934153,74.52944722,55.05020445,1.505854229,710.2550583,714.772621,-714.772621
0.012129033,0.335539814,0.579468828,100,84.98147056,77.88484536,58.38303931,0,755.8928115,755.8928115,-755.8928115
-0.285947138,0.919444424,-0.591601151,100,84.69552342,87.0792896,54.98042498,0,924.2208381,924.2208381,-924.2208381
0.590537816,0.003345043,0.025820488,100,85.28606124,87.11274003,55.1289324,0,1160.850117,1160.850117,-1160.850117
-0.034072859,-0.170240656,-0.322681125,100,85.25198838,85.41033346,53.27302083,0,1420.470148,1420.470148,-1420.470148
0.312192982,-0.644355156,-0.495672839,100,85.56418136,78.9667819,50.42214148,0,1613.118175,1613.118175,-1613.118175
0.192588487,0.474448101,-0.005548785,100,85.75676985,83.71126292,50.39022745,0,1655.061567,1655.061567,-1655.061567
0.703626833,0.601198718,0.022902766,100,86.46039668,89.7232501,50.5219535,0,1672.751868,1672.751868,-1672.751868
-0.08266516,-0.406591396,0.615288581,100,86.37773152,85.65733614,54.0608069,0,1704.767713,1704.767713,-1704.767713
-0.318395281,-0.74101826,-0.134444043,100,86.05933624,78.24715354,53.28754737,0,1830.120072,1830.120072,-1830.120072
-0.492297837,0.126338249,-0.490391183,100,85.5670384,79.51053603,50.46704564,0,1915.03859,1915.03859,-1915.03859
0.856564679,0.85358684,0.410105485,100,86.42360308,88.04640443,52.82578142,0,1886.038575,1886.038575,-1886.038575
-0.103575304,0.737287479,-0.106006877,100,86.32002778,95.41927922,52.21607923,0,1873.561925,1873.561925,-1873.561925
0.718236389,-0.754810391,0.788358077,100,87.03826417,87.8711753,56.75034777,0,1930.228638,1930.228638,-1930.228638
0.49841222,0.733411207,-0.088767886,100,87.53667639,95.20528738,56.23979623,0,1969.609354,1969.609354,-1969.609354
-0.399049808,0.554569906,0.475555434,100,87.13762658,100,58.97496964,0,1957.669655,1957.669655,-1957.669655
-0.321124224,0.071962864,0.355456461,100,86.81650236,100,61.01938968,0,1864.838771,1864.838771,-1864.838771
0.495367912,0.172340343,-0.594338581,100,87.31187027,100,57.60103092,0,1894.969093,1894.969093,-1894.969093
0.633585823,-0.85787949,0.147966155,100,87.94545609,91.4212051,58.45206335,0,2096.966465,2096.966465,-2096.966465
-0.790474295,-0.2905129,-0.212189358,100,87.1549818,88.5160761,57.23164897,0,2299.297506,2299.297506,-2299.297506
0.358226478,0.402079069,0.99658235,100,87.51320827,92.53686679,62.96352657,0,2484.648293,2484.648293,-2484.648293
-0.66789187,0.146363615,-0.059223585,100,86.8453164,94.00050293,62.62290009,0,2671.769384,2671.769384,-2671.769384
0.096077545,0.508502811,0.757812384,100,86.94139395,99.08553105,66.98148404,0,2801.994959,2801.994959,-2801.994959
-0.514390458,0.886120466,0.347499324,100,86.42700349,100,68.98013833,0,2851.195013,2851.195013,-2851.195013
0.854988204,0.701926424,-0.253202981,100,87.2819917,100,67.52383269,0,2797.750584,2797.750584,-2797.750584
0.516487701,0.283111832,0.684485062,100,87.7984794,100,71.46067203,0,2577.069253,2577.069253,-2577.069253
-0.960950404,-0.67159789,-0.810484302,100,86.83752899,93.2840211,66.79914374,0,2459.360351,2459.360351,-2459.360351
-0.365455547,0.470356521,0.695121957,100,86.47207345,97.9875863,70.79716154,0,2463.319433,2463.319433,-2463.319433
-0.20828396,0.018708015,-0.726535041,100,86.26378949,98.17466645,66.61847031,0,2623.589549,2623.589549,-2623.589549
0.534354286,0.86553751,0.642826997,100,86.79814377,100,70.31571186,0,2763.617446,2763.617446,-2763.617446
-0.900158227,0.515866338,0.459877935,100,85.89798554,100,72.96071559,0,2890.891096,2890.891096,-2890.891096
0.763648013,0.680783538,-0.863019554,100,86.66163356,100,67.99702899,0,2914.223684,2914.223684,-2914.223684
0.059336095,-0.449955454,-0.6114397,100,86.72096965,95.50044546,64.48031257,0,2838.489668,2838.489668,-2838.489668
-0.170930773,-0.960988552,-0.196083883,100,86.55003888,85.89055994,63.35252938,0,2740.036604,2740.036604,-2740.036604
-0.228123013,-0.105016989,0.784989833,100,86.32191587,84.84039005,67.86742536,0,2721.872188,2721.872188,-2721.872188
-0.159258677,0.565517704,-0.693342445,100,86.16265719,90.49556709,63.87964248,0,2736.410671,2736.410671,-2736.410671
-0.421283433,0.433409481,-0.526262178,100,85.74137376,94.8296619,60.85282749,0,2796.509774,2796.509774,-2796.509774
-0.290107466,0.874626053,-0.576022244,100,85.45126629,100,57.53981578,0,2826.324321,2826.324321,-2826.324321
0.906860671,0.898123116,-0.565444889,100,86.35812696,100,54.28764008,0,2694.84186,2694.84186,-2694.84186
-0.779097418,0.763085623,0.081033763,100,85.57902954,100,54.75370855,0,2488.712627,2488.712627,-2488.712627
-0.521990792,0.242769496,-0.913810432,100,85.05703875,100,49.49789648,0,2236.392862,2236.392862,-2236.392862
0.376334454,0.2776483,-0.369382048,100,85.4333732,100,47.37338295,0,2148.575288,2148.575288,-2148.575288
-0.671791141,-0.856998308,0.729793743,100,84.76158206,91.43001692,51.57081672,0,2246.966139,2246.966139,-2246.966139
0.812050932,-0.340899392,-0.657033286,100,85.573633,88.02102301,47.79186722,0,2474.888022,2474.888022,-2474.888022
