,0,1,2,3,4,5,6
594,1.6830769,-1.8132317,1.8843053,0.25650201,0.74167351,-0.91941585,0.61392567
595,2.6757444,-2.0304352,2.0144703,-2.0029135,-1.3476318,-0.89612212,0.89005681
596,1.8629493,-1.443862,1.9665091,-1.8242923,-1.322942,-0.92180453,0.54447188
597,1.0632732,-0.84110526,1.7463734,-1.6256837,-1.2820539,-0.93155752,0.58079119
598,1.0861542,-0.26032847,0.76884743,-1.3972011,-1.2343441,-0.7980488,1.4603495
599,0.30008752,0.11244806,0.70702514,-1.2499399,-1.198908,-0.78010206,0.86098179
600,4.8758972e-05,0.42592506,0.25051131,-1.0996614,-1.1708544,-0.69559674,1.1411092
601,-0.11001574,0.71105729,-0.29705963,-0.9666125,-1.1246867,-0.53543842,1.2136407
602,-0.739214,0.74522609,0.094137266,-0.94211388,-1.1293415,-0.21859338,-0.27263267
603,-0.42041337,0.66436444,0.17104509,-1.0063468,-1.1474496,0.38973607,-0.94600429
604,-0.40788132,0.71167256,0.07316183,-0.98134124,-1.1423096,0.61335495,-0.91097627
605,-0.095180868,0.68286647,-0.040388042,-1.0063634,-1.1479236,0.97778162,-1.0451667
606,-0.33961064,0.72197384,0.079241826,-0.99059202,-1.1362949,1.0851054,-1.18095
607,-0.37508731,0.73948924,0.10191172,-0.98816807,-1.1417357,1.2306557,-1.2777532
608,-0.23603363,0.76318218,0.038634037,-0.99360704,-1.1443553,1.3657891,-1.2873381
609,-0.38796325,0.76030808,0.1636242,-1.0053807,-1.1462416,1.4883406,-1.4158262
610,-0.27672121,0.78203074,0.071403367,-0.99719884,-1.1552202,1.5766433,-1.1901621
611,-0.19467488,0.77530512,0.059150787,-0.99159355,-1.1480333,1.6540104,-1.2773172
612,-0.35112681,0.77133216,0.19455503,-1.0097614,-1.1554303,1.6971487,-1.4136416
613,-0.080439334,0.79978582,-0.031757588,-1.003848,-1.1476419,1.7605083,-1.181327
614,-0.42050417,0.81384419,0.15118037,-0.97361315,-1.1452063,1.7442471,-1.3821591
615,-0.44026754,0.76822095,0.052290487,-0.95773681,0.88347249,1.8053705,-1.444821
616,-0.1841646,0.35053715,-0.066047729,-1.0109247,0.89195106,1.6817059,-0.25256585
617,-0.292452,0.043460919,-0.23146864,-0.99115984,0.91274275,1.3942275,0.69618668
618,-0.65684852,-0.24967362,-0.16912918,-0.98045843,0.93861415,1.1361939,0.88190616
619,-0.5189926,-0.46753398,-0.52587285,-0.96698682,0.9639767,1.0103468,1.487092
620,-0.81304539,-0.64407319,-0.49492654,-0.9493218,0.98052407,0.86613799,1.3931434
621,-0.72924872,-0.77601419,-0.772521,-0.91929314,0.99541106,0.82121807,1.6344509
622,-0.97788378,-0.8664248,-0.78926971,-0.89126423,1.0108077,0.76783196,1.6102738
623,-1.1316855,-0.93238036,-0.92491141,-0.84777789,1.0346316,0.74219771,1.6901085
624,-1.2196404,-0.99735836,-0.98803684,-0.84094816,1.0500258,0.71092284,1.5929241
625,-1.564976,-0.80949028,-1.3102724,1.326513,-0.92512656,0.71567592,1.6652511
626,-1.1275301,-0.93244269,-1.6155805,1.3094249,-0.92505494,0.61715197,1.009278
627,-1.0945239,-1.0768389,-1.3914843,1.2519973,-0.93362023,0.29958491,-0.14585752
628,-1.1423535,-1.1806985,-1.1359939,1.2087575,-0.95172256,-0.014718706,-0.79037081
629,-1.2183315,-1.2594944,-0.80142317,1.1528252,-0.96501623,-0.3146687,-1.1733536
630,-1.3631263,-1.3298571,-0.50744217,1.1140872,-0.97738549,-0.5695352,-1.3278513
631,-1.1139022,-1.3430301,-0.50691997,1.0839603,-0.99361505,-0.77638529,-1.3017026
632,-1.1012903,-1.3544151,-0.47016449,1.0698278,-0.99159157,-0.93148502,-1.0575489
633,-0.7928905,-1.276299,-0.66760852,1.0851376,-1.0037465,-1.0283207,-0.62786999
634,-0.65224499,-1.2513633,-0.75187134,1.0633687,-0.99031626,-1.0948979,-0.60899908
635,-0.70269684,-1.2834142,-0.79481962,1.094974,1.035535,-1.1742709,-0.81997426
636,-0.97311495,-1.3143283,-0.2510138,1.0329825,1.0049735,-1.2373965,-0.89678604
637,-0.98159676,-1.2912073,0.041143036,0.98495231,0.98370046,-1.2599984,-0.55069769
638,-0.28491459,-1.1768955,-0.47222275,0.99673115,0.98485605,-1.147913,0.70980815
639,-0.23435196,-1.2158317,-0.25941651,0.94385027,0.96330038,-1.096577,0.32471461
640,-0.30597805,-1.2186439,0.050627297,0.8987289,0.93946324,-1.1054801,0.040218198
641,-0.081452307,-1.1987426,-0.022790683,0.87816564,0.93861942,-1.0667518,0.50143274
642,-0.11496112,-1.2458136,0.20031657,0.84411061,0.93048934,-1.0612337,0.25304277
643,-0.077042502,-1.2533133,0.38553485,0.81065117,0.91565058,-1.0659868,0.18071573
644,0.35319597,-1.249522,0.17040758,0.77570889,0.91577691,-1.0102019,0.5665171
645,0.24527104,-1.3296233,0.52917171,0.72971164,0.89241341,-1.0061269,0.083293373
646,0.26991368,-1.3254589,0.65524824,0.70957973,0.88708138,-1.0083864,0.12488129
647,0.79112831,-1.30641,0.31027468,0.69652123,0.87206767,-0.92248525,0.61756782
648,0.67317323,-1.3885011,0.66688748,0.63704388,0.8592058,-0.94687011,0.12571334
649,0.37546587,-1.4108503,1.049261,0.61792759,0.84632372,-0.99466376,-0.14686431
650,0.8974077,-1.3763635,0.69203816,0.6084916,0.84661712,-0.93735379,0.56253785
651,0.96520838,-1.4098743,0.79923522,0.57728744,0.83173254,-0.93367511,0.39694454
652,0.723761,-1.4862893,1.1993335,0.5324645,0.82635268,-0.97975423,-0.047450827
653,1.0099534,-1.468264,1.055133,0.51575653,0.81783869,-0.96832712,0.39543224
654,1.2154893,-1.4845023,0.95647264,0.50878322,0.81086967,-0.92990429,0.61228868
655,1.2727306,-1.5024904,1.3323459,0.41305821,-1.2328431,-0.95921462,0.22907004
656,1.4125124,-0.91093838,0.86612643,0.54184507,-1.2226639,-0.95600987,0.31436076
657,1.3842556,-0.43716312,0.69120862,0.61614136,-1.2223326,-1.0153316,-0.13128187
658,0.99612032,-0.082527217,0.78982142,0.6796294,-1.22633,-1.1058232,-0.62964778
659,0.85578998,0.18493945,0.88048696,0.71294323,-1.2290318,-1.2083137,-0.98343772
660,0.56475603,0.41080756,0.96690913,0.76331247,-1.2280697,-1.3020197,-1.1638611
661,0.3408592,0.54959748,1.1410948,0.78607107,-1.2388944,-1.386186,-1.2440245
662,0.21322159,0.70081964,1.1660087,0.7982004,-1.2391559,-1.4578041,-1.1608908
663,0.21146729,0.81832118,1.0278559,0.83383536,-1.2276293,-1.484302,-0.82690904
664,0.49875759,0.95296223,0.63541165,0.89167857,-1.2165577,-1.4475421,-0.39393955
665,0.95870755,0.76365635,0.63854424,-1.2503535,0.77115159,-1.4265895,-0.45724613
666,-0.091347226,0.81175505,1.3236806,-1.2242841,0.77451095,-1.4475051,-0.6638353
667,0.46970686,1.1051164,0.21802415,-1.0731149,0.81451172,-1.1338393,1.736487
668,0.30432394,1.2068565,-0.038404704,-1.001128,0.83773127,-0.86700747,1.7908028
669,-0.82367186,1.14731,0.70860419,-0.98055055,0.83842546,-0.81565213,0.75486553
670,0.56387901,1.1038743,-0.29314653,-1.0011398,0.84687027,0.020682577,1.8302652
671,-0.35642872,1.0799803,0.27654403,-0.97910099,0.8545285,0.1382936,0.80081824
672,-0.074655481,1.0153034,0.036377633,-0.97607084,0.85555838,0.42034985,1.2435537
673,-0.23873527,1.0453418,0.035512688,-0.95090901,0.86242468,0.56081509,1.0998729
674,-0.2260012,0.96384336,0.10852985,-0.96811407,0.85894426,0.83281301,0.88668826
675,-0.16258136,0.96190631,-0.038900428,-0.95591215,0.87653636,0.94206826,1.0490457
676,-0.40943969,0.5806962,0.037538588,-0.97698762,0.88844898,0.8487287,1.2019238
677,-0.014651553,0.27136523,-0.51023446,-0.95818632,0.91827505,0.83481653,1.9690879
678,-0.52882874,-0.13696062,-0.2401045,-0.97965772,0.93945069,0.70314134,1.5686227
679,-0.51671124,-0.4484658,-0.47204051,-0.96489296,0.95952946,0.63415221,1.8546043
680,-0.66303858,-0.76548149,-0.57012643,-0.95775596,0.98246889,0.5765351,1.9326358
681,-0.78631017,-1.0812585,-0.60734513,-0.96435542,0.99495236,0.50290436,1.876384
682,-0.69583395,-1.2898395,-0.92268344,-0.94577459,1.0292564,0.49976448,2.194316
683,-0.85325578,-1.3097636,-1.0289738,-0.90265667,1.0448572,0.4583437,2.0699569
684,-1.0967354,-1.287955,-1.1153571,-0.85757696,1.0568113,0.44747927,2.1382516
685,-1.5614852,-1.0596286,-1.3733354,1.3285084,-0.91846687,0.43763491,2.0411558
686,-1.4069344,-0.57167796,-1.5989827,1.3783186,-0.91853682,0.39335017,1.155301
687,-1.4408366,-0.25883747,-1.2851816,1.3571927,-0.95341997,0.35136835,-0.51202754
688,-1.580849,0.011713017,-0.95368169,1.3484205,-0.97344165,0.1987736,-1.4333611
689,-1.4074172,0.19411886,-0.69896237,1.2973599,-1.0100331,0.17207152,-1.9058142
690,-0.8806398,0.33888359,-0.6670022,1.2341851,-1.041064,0.34844609,-1.9911134
691,-0.7527563,0.5126695,-0.57651827,1.2123054,-1.0634084,0.17568271,-1.8459835
692,-0.73185595,0.70838225,-0.5054715,1.2205109,-1.0701792,-0.010749601,-1.7212007
693,-0.725899,0.787974,-0.36574044,1.2026461,-1.0827783,-0.18285218,-1.6937266
694,-0.62311031,0.90199587,-0.2795595,1.1892826,-1.0969949,-0.35461656,-1.7138109
695,-0.77389406,0.98466845,-0.159003,1.191334,-1.1010206,-0.50561743,-1.5940417
696,-0.45486365,0.56705605,-0.20628518,1.1171567,-1.1005922,-0.61466192,-1.2643318
697,-0.083227781,0.084418688,-0.30218639,1.0432167,-1.0972304,-0.69468128,-1.0434601
698,0.038276889,-0.31323434,-0.19431857,0.97034719,-1.099305,-0.80423808,-1.1358964
699,-0.016720963,-0.6399246,-0.015804682,0.91067495,-1.1002808,-0.91689473,-1.2691623
700,0.11044591,-0.89289774,0.096677309,0.8499047,-1.1021163,-1.0241616,-1.3587148
701,-0.024485936,-1.0685574,0.28981733,0.81759639,-1.1096547,-1.1235147,-1.40179
702,-0.038161424,-1.2144596,0.3705617,0.79149794,-1.1106558,-1.2060309,-1.3615901
703,0.023359845,-1.3314879,0.4365731,0.76058439,-1.1099664,-1.2608057,-1.2172902
704,0.29386378,-1.3479225,0.21313442,0.76171112,-1.1110283,-1.2724655,-0.87275015
705,0.55418749,-1.3913206,0.042543281,0.75735097,-1.1096413,-1.2672178,-0.75922491
706,0.44596177,-1.4269964,0.11484168,0.75097672,-1.1088044,-1.285769,-0.96294083
707,0.44193304,-1.4717547,0.17103075,0.73742506,-1.1113786,-1.3159901,-1.1142872
708,0.43202247,-1.4655721,0.25549505,0.72453753,-1.1121991,-1.3526516,-1.188428
709,0.30170605,-1.4794242,0.39739262,0.71586569,-1.120889,-1.3846482,-1.2569
710,0.25369352,-1.4792847,0.45051206,0.70803475,-1.1175412,-1.4079957,-1.2409384
711,0.20835182,-1.4787634,0.44968344,0.71432081,-1.1203462,-1.4210787,-1.0866723
712,0.37855467,-1.471719,0.41714148,0.7027331,-1.1261177,-1.422254,-1.0547745
713,0.48226656,-1.4378225,0.25602465,0.7251625,-1.1203062,-1.4088456,-0.92012269
714,0.60513411,-1.4024275,0.16645784,0.71770825,-1.1157208,-1.3989907,-0.82311508
715,0.49718224,-1.374378,0.20272702,0.72349717,-1.1190935,-1.3987302,-0.93741976
716,0.25068347,-0.80926958,0.23824982,0.81887742,-1.1211968,-1.4002719,-1.2388235
717,0.089609071,-0.29838208,0.30011506,0.87303976,-1.1277832,-1.4197948,-1.2996105
718,-0.0082739771,0.10021831,0.27480741,0.93318665,-1.137706,-1.4427464,-1.3090207
719,-0.17871292,0.38189375,0.33565582,0.972043,-1.1471336,-1.4513135,-1.3046873
720,-0.177971,0.64880252,0.25572229,1.0062976,-1.1391452,-1.4328201,-1.1231579
721,0.07397892,0.8326689,0.015953398,1.041649,-1.1438123,-1.3514586,-0.83937777
722,0.12097601,0.96973254,-0.032869227,1.0418004,-1.1465219,-1.3353168,-0.99719788
723,-0.03151646,1.0468266,0.064979128,1.0575134,-1.1486014,-1.3484069,-1.2239679
724,-0.11082797,1.1096099,0.20535748,1.0444421,-1.1568228,-1.3722627,-1.3158732
725,0.32381216,0.9200967,0.55006227,-1.1494965,-1.2216258,-1.397565,-1.2614879
726,-0.17564245,0.52492061,0.6916503,-1.1490862,-1.1874042,-1.3796883,-1.0067849
727,0.38435272,0.22986856,-0.27337808,-1.0729269,-1.1406254,-1.1300161,0.71681245
728,-0.16649085,-0.17343518,-0.18748417,-1.0616912,-1.1145028,-1.0374388,0.25600468
729,-0.5850996,-0.47823806,-0.18360735,-1.024381,-1.0766221,-0.98334154,0.25155759
730,-0.28901224,-0.61620239,-0.98480506,-0.94160458,-1.0289321,-0.78327239,1.134442
731,-0.93622812,-0.77659267,-0.81751625,-0.89864785,-1.0061588,-0.74429859,0.47175719
732,-0.9506926,-0.87070499,-1.155795,-0.84110433,-0.98339992,-0.62758331,0.6837773
733,-1.0288861,-0.98305283,-1.2575766,-0.82826791,-0.96925857,-0.39963548,0.43564437
734,-1.3870043,-1.0961821,-1.1376173,-0.81157552,-0.95296425,-0.24584345,0.045589804
735,-1.2682054,-1.1957815,-1.5046876,-0.75727351,1.0901826,-0.010458881,0.18368399
736,-1.4514798,-1.214783,-1.2782152,-0.76910558,1.0780684,0.13764594,0.28973918
737,-1.3103422,-1.18507,-1.494793,-0.74727381,1.0911703,0.2685152,0.96653785
738,-1.4251466,-1.1975458,-1.3481979,-0.77369952,1.0862344,0.3615365,0.90577796
739,-1.1493794,-1.1965686,-1.4734712,-0.77889639,1.0824116,0.50129772,1.1717576
740,-1.3592748,-1.1652328,-1.3551682,-0.76337083,1.0778814,0.56746523,1.1115898
741,-1.4695022,-1.1526582,-1.3079772,-0.76057805,1.0842056,0.64651605,1.1004039
742,-1.2387939,-1.1266648,-1.4247465,-0.75871841,1.0811618,0.72062469,1.2200508
743,-1.3931688,-1.1405531,-1.2884863,-0.77817724,1.0838234,0.76995515,1.076608
744,-1.2874304,-1.1077283,-1.4051935,-0.75883016,1.0814486,0.80982142,1.2360396
745,-1.3445874,-1.1008365,-1.0827474,-0.82235903,-0.95872027,0.83254193,1.0010811
746,-0.96715164,-1.1097654,-1.4537309,-0.81403898,-0.94945037,0.92380191,0.79760566
747,-1.4303679,-1.1754088,-1.1232292,-0.81067789,-0.94967402,0.91031096,-0.12121683
748,-1.0736638,-1.2229804,-1.3445403,-0.82447426,-0.94905789,1.0800187,-0.19603587
749,-1.2241291,-1.1947184,-1.3634107,-0.80318886,-0.9415193,0.98336191,-0.26168725
750,-1.3408087,-1.2415114,-1.2705745,-0.81321875,-0.94641478,1.0582932,-0.4405708
751,-1.2482978,-1.2355931,-1.3018032,-0.81460462,-0.94365359,1.0881722,-0.55594544
752,-1.1861151,-1.2174054,-1.3632459,-0.80549833,-0.94758797,1.0855534,-0.46662285
753,-1.2946383,-1.1774664,-1.3611603,-0.78739386,-0.93884383,1.1213169,-0.49708595
754,-1.446363,-1.221781,-1.1687327,-0.80488842,-0.9443307,1.1580488,-0.73723488
755,-1.6415338,-1.0150249,-1.7445587,1.4090128,1.1300344,1.2354944,-0.51012124
756,-1.6479823,-0.97121938,-1.5192177,1.3794739,1.1178849,1.0499496,-0.28064634
757,-1.3350507,-0.97625473,-1.4256422,1.3152184,1.0966495,0.7410706,0.017085618
758,-1.3101536,-0.9546404,-1.0925061,1.2652959,1.0709882,0.42584959,-0.081187908
759,-1.0353601,-0.96155813,-1.0083947,1.2027505,1.0522313,0.20135034,0.16012809
760,-0.72836416,-0.96170895,-0.93934448,1.1590675,1.0330088,0.037205602,0.34521994
761,-0.6482067,-0.96721945,-0.7209329,1.1044268,1.0186476,-0.12449051,0.28556397
762,-0.65596458,-1.018515,-0.43547676,1.0504243,0.99498071,-0.26551883,0.21032556
763,-0.47408463,-1.0463714,-0.3424787,1.0068668,0.98059565,-0.37016292,0.34572972
764,-0.23272139,-1.0527789,-0.333805,0.97704474,0.96892081,-0.42796615,0.53805533
765,0.13372239,-1.0671118,-0.20532876,0.88342364,-1.076511,-0.49613262,0.5255064
766,0.31822565,-1.1117653,-0.25302333,0.86265946,-1.0804217,-0.59482895,0.050496133
767,0.34703229,-1.1822843,-0.18743086,0.8455193,-1.0844331,-0.73950288,-0.44332397
768,0.27489691,-1.2226863,-0.09386936,0.82501238,-1.09168,-0.87386075,-0.75454421
769,0.31642621,-1.3090561,0.0090822932,0.798194,-1.0985185,-0.99599931,-0.96588361
770,0.09936286,-1.3285811,0.19380156,0.79322288,-1.1011079,-1.1117588,-1.0511133
771,0.10072074,-1.335073,0.27173496,0.76869792,-1.1016979,-1.1963179,-1.0391479
772,0.16228078,-1.3143767,0.20984513,0.77820345,-1.1056427,-1.2568585,-0.86862963
773,0.28390745,-1.2931866,0.076072249,0.79230972,-1.1022704,-1.2846641,-0.68054877
774,0.4714629,-1.3154947,-0.01594989,0.78596244,-1.1037375,-1.3056745,-0.63942869
775,0.45806011,-1.3134635,-0.019394021,0.78853428,-1.1077877,-1.3268339,-0.7539102
776,0.38865007,-1.3394816,0.10599518,0.76856547,-1.1030241,-1.361615,-0.86646421
777,0.32955575,-1.3306495,0.14461221,0.77549104,-1.1082242,-1.3870664,-0.96768052
778,0.4166624,-1.3515165,0.19084317,0.74869239,-1.1150569,-1.4140083,-1.0337467
779,0.28985133,-1.3292509,0.25439606,0.76172896,-1.1093375,-1.4424105,-1.0201909
780,0.36009516,-1.3114488,0.18476752,0.7611834,-1.1131228,-1.4594776,-0.94468956
781,0.32049138,-1.3227993,0.25102953,0.75878736,-1.1107104,-1.4826487,-0.79541155
782,0.39993408,-1.3354352,0.20737854,0.74960023,-1.110957,-1.4652601,-0.89627417
783,0.62410737,-1.2932014,0.023009834,0.75568933,-1.1093733,-1.3708131,-1.3954069
784,0.58127164,-1.3045715,0.023183971,0.76527051,-1.1119912,-1.375437,-1.3566922
785,1.5135468,-1.4677517,-0.33475255,-1.3798283,-1.1404989,-1.452089,-0.98388213
786,0.0075991895,-0.87750672,0.63939035,-1.2868377,-1.1570452,-1.4724963,-1.0826044
787,-0.29027074,-0.27891431,0.21190216,-1.1200379,-1.1295271,-1.360269,-0.047533099
788,0.094159858,0.34664631,-0.94640824,-0.91445473,-1.082087,-1.0286128,1.1691583
789,-0.68568666,0.53853006,-0.46156347,-0.86104564,-1.0809363,-0.64325256,-0.35221259
790,-0.080780346,0.51544653,-0.47615911,-0.95252448,-1.1125163,0.25165853,-1.1360147
791,-0.30435709,0.59080363,-0.18841669,-0.97077716,-1.11999,0.64136676,-1.6166727
792,-0.13859195,0.63011393,-0.15820495,-0.98979197,-1.1359553,1.0167387,-1.6856545
793,0.027140115,0.70926132,-0.22925503,-0.97714199,-1.1407331,1.2907762,-1.4894802
794,0.0020626165,0.71701924,-0.11508195,-1.0081546,-1.1431391,1.5126399,-1.6192766
795,-0.31477043,1.0154756,-0.46748177,1.1913358,-1.1011206,1.6849598,-1.4690508
796,-0.33781619,1.0546808,-0.37673261,1.172267,-1.1027968,1.4890486,-1.5112073
797,-0.21908075,1.1239587,-0.33834452,1.1609967,-1.1180098,1.0464925,-1.5977916
798,-0.36169765,1.162853,-0.15904216,1.1524219,-1.1253544,0.6261495,-1.6240561
799,-0.34401647,1.2224583,-0.14657185,1.1484623,-1.1238493,0.25091292,-1.4661415
800,-0.39598032,1.2764519,-0.11897142,1.1556867,-1.1299165,-0.041783254,-1.2818461
801,-0.17991294,1.2865126,-0.22766307,1.1565008,-1.1324033,-0.25074697,-1.1252648
802,-0.098772716,1.2567596,-0.21540154,1.1356422,-1.136261,-0.43112566,-1.1632903
803,-0.18437982,1.2569254,-0.12846931,1.1319479,-1.1385194,-0.60066099,-1.2694341
804,-0.19901537,1.1922352,-0.019114768,1.1085688,-1.1487179,-0.75186866,-1.3274531
805,1.6084018,-4.9818566,0.7628913,0.15480299,-1.108095,-0.85843407,-1.1980193
806,-0.018613232,1.1741931,-0.10266218,1.1021376,-1.1457166,-0.92171829,-1.0271995
807,1.0108447,-2.330565,0.34411294,0.54918369,-1.1208984,-0.98521985,-1.0340796
808,-0.051523927,1.307684,-0.074398861,1.1042739,-1.1451314,-1.0422004,-1.1402845
809,0.058895459,0.99296783,0.0048148993,1.0456836,-1.156829,-1.0995297,-1.1988429
810,-0.018746253,1.0271655,0.058954026,1.0499218,-1.1532075,-1.1434234,-1.1450347
811,0.25007624,0.63344954,0.030547023,0.97643188,-1.1525117,-1.1659411,-1.0465675
812,0.089265888,1.0790964,-0.047341309,1.0639735,-1.1470861,-1.1752299,-1.0135216
813,0.25192815,1.0882768,-0.23438674,1.0706604,-1.1464982,-1.2010542,-1.133672
814,-0.0017723445,0.88747188,0.15816907,1.0220528,-1.1571079,-1.2338669,-1.2179809
815,-0.040101063,0.84373346,0.031410384,1.0606539,0.87946739,-1.2525023,-1.1740758
816,-0.39468201,0.94241272,0.41479214,1.0504917,0.86563821,-1.227989,-0.81870196
817,0.58130089,0.93892685,-0.204543,1.0319667,0.85480161,-1.0381196,0.32910062
818,0.40295685,0.88661426,0.13473899,0.98161192,0.85008589,-0.99851879,-0.11458739
819,0.029802513,0.85090116,0.69515663,0.93520572,0.82826881,-1.0347231,-0.41741526
820,0.86565554,0.93102905,0.056657835,0.94197861,0.82789637,-0.89545512,0.75029215
821,0.95410698,0.86822713,0.17062111,0.90410752,0.82233147,-0.84404767,0.45405382
822,0.57004154,0.82464942,0.72860334,0.85876016,0.80142286,-0.91373261,-0.19646334
823,0.51269154,0.74663976,0.93668423,0.82258141,0.79136566,-0.9388418,-0.030958686
824,1.2889217,0.83367016,0.29304109,0.83407471,0.79888056,-0.78930272,0.9606858
825,1.0510042,0.81315408,0.65900884,0.79493483,0.78422232,-0.81455839,0.34194215
826,0.95021139,0.33955501,1.0626454,0.69799638,0.77346593,-0.85726695,0.11624208
827,1.5348046,-0.092105742,0.72455603,0.63771827,0.78280654,-0.76842155,0.80852401
828,1.7229232,-0.55850974,0.90769249,0.54609785,0.7742463,-0.81539874,0.25952468
829,1.5762994,-1.0369746,1.3443914,0.43408516,0.76327993,-0.86112197,0.148519
830,2.3576786,-1.3766982,0.61478015,0.42966577,0.79396372,-0.7819414,0.94377844
831,2.2374138,-1.7304274,1.1060471,0.32614624,0.76442044,-0.80542521,0.46766218
832,2.3162509,-1.8457365,0.98059984,0.3116733,0.77294125,-0.86512288,0.09195124
833,2.3874391,-1.8922853,1.1320249,0.28118759,0.7700664,-0.83879677,0.63433598
834,2.5151728,-1.9291195,1.1242003,0.25675421,0.76071178,-0.80114605,0.79087325
835,2.865352,-2.2099849,1.6044625,-1.9581339,0.70254636,-0.84541309,0.28596644
836,2.0912487,-1.5568315,1.7491576,-1.8123321,0.70967422,-0.83591349,0.74498798
837,2.3045811,-0.82057047,0.64902234,-1.5733829,0.75286718,-0.62863151,2.1507671
838,1.1292428,-0.40991213,1.0852309,-1.4575166,0.76461883,-0.5975441,1.4193197
839,1.4381321,0.061981329,0.13427959,-1.2926583,0.80506371,-0.42085627,2.6548184
840,0.6492107,0.3207998,0.38407763,-1.2055346,0.81654939,-0.37984968,1.7281977
841,0.20721517,0.60088799,0.22054058,-1.0956756,0.84091277,-0.31970534,1.8753098
842,0.41400804,0.86300583,-0.42911898,-0.979686,0.870525,-0.1099616,2.4076062
843,-0.35645665,0.92396319,-0.021342704,-0.9464746,0.8803687,-0.024187549,1.4652007
844,0.48248617,0.87082741,-0.52138291,-0.96195619,0.86884647,0.56848909,1.7083598
845,-0.619581,1.1455195,-0.20398527,1.1935831,-1.1046183,0.5985333,1.0309861
846,0.15604944,1.0975683,-0.6982358,1.1710663,-1.1088938,0.72598309,0.81614746
847,0.040047196,1.0670588,-0.49717551,1.1485272,-1.1170637,0.44191377,-0.3057544
848,-0.089530662,0.9996318,-0.2755825,1.1156998,-1.1250595,0.10307978,-0.9911859
849,-0.090594467,0.9165582,-0.12913357,1.0822695,-1.1331685,-0.199116,-1.2659121
850,0.018500258,0.93426206,-0.36478912,1.1205813,-1.1217484,-0.44564547,-1.2659668
851,-0.1295968,0.97100112,-0.098490817,1.0872869,-1.1351055,-0.61368622,-1.0929815
852,0.11276459,0.94411979,-0.25304162,1.0891633,-1.1295004,-0.71665716,-0.88151996
853,0.098395742,0.93682575,-0.22321436,1.0802063,-1.1357697,-0.82775175,-0.96108077
854,0.0055658316,0.9802148,-0.15169276,1.0892027,-1.1377803,-0.92875815,-1.0356534
855,-0.12817224,0.9423316,-0.20526895,1.1333841,0.89289086,-1.0008406,-1.1048688
856,-0.0045140167,0.42934858,0.16113202,0.9989099,0.88034786,-1.0538602,-0.79574449
857,0.47157597,0.024106607,-0.020618183,0.92830654,0.88275846,-0.95773774,0.12725114
858,0.63464483,-0.44275654,0.23352107,0.81265179,0.87016448,-0.92782828,0.056348202
859,0.70540817,-0.91077568,0.52808782,0.72218795,0.85915497,-0.93297109,-0.012715873
860,1.3322055,-1.1137857,0.16778792,0.67155823,0.85655034,-0.81885688,0.66957481
861,1.3411984,-1.368856,0.42516307,0.59109156,0.84483274,-0.8380655,0.20239036
862,1.0334274,-1.5474945,0.8898914,0.53923279,0.83589208,-0.89696701,-0.20204354
863,1.5438794,-1.5943202,0.62159378,0.50795068,0.83264877,-0.84159509,0.52358527
864,1.6943843,-1.6783491,0.59952085,0.48860017,0.8296451,-0.80968667,0.52539909
865,2.0607932,-1.9403236,1.3555621,-1.7954731,-1.2741075,-0.87800619,0.042969303
866,1.5517241,-1.3081801,1.0673688,-1.6113441,-1.2426599,-0.85274395,0.34734551
867,1.3154759,-0.76403515,0.47248187,-1.4185501,-1.209319,-0.76310637,0.69662521
868,0.7417729,-0.30242917,0.22132936,-1.2634102,-1.1777261,-0.70740303,0.70140094
869,0.53020671,0.21419466,-0.42004655,-1.0733711,-1.1364792,-0.58672463,0.99236221
870,-0.32142854,0.50554057,-0.30875362,-0.9503575,-1.1130341,-0.58749092,0.37015325
871,-0.035424022,0.59085416,-0.56678734,-0.935616,-1.1102707,-0.05815062,0.044433266
872,0.057136467,0.53259543,-0.38589691,-0.99045009,-1.1259744,0.49003448,-0.77605048
873,-0.13244141,0.62988868,-0.28750244,-0.97295007,-1.1269758,0.78492926,-1.0908772
874,0.18379545,0.65570773,-0.49107466,-0.96740908,-1.1277666,1.1251952,-0.86592734
875,-0.54191019,0.90994017,-0.53204069,1.2185067,-1.0828944,1.2578688,-1.3260799
876,-0.0069791173,0.88668888,-0.60910814,1.1525231,-1.1017053,1.3727879,-1.3232677
877,-0.0060752442,0.96045649,-0.57994071,1.1542274,-1.1059515,0.90297158,-1.3837999
878,-0.20373114,1.0504411,-0.41796135,1.1659871,-1.1109019,0.44949011,-1.4910328
879,-0.21297463,1.0486865,-0.25619199,1.1386348,-1.1220529,0.06740712,-1.5227113
880,-0.29959057,1.0826033,-0.13845161,1.1328429,-1.1274435,-0.22232156,-1.475385
881,-0.22464435,1.1181656,-0.13160348,1.1248611,-1.1324512,-0.44608237,-1.2849785
882,-0.12044844,1.1225356,-0.30195779,1.146103,-1.1201878,-0.54526577,-0.88036981
883,0.094076487,1.1591595,-0.36762149,1.1271327,-1.131533,-0.65252206,-0.97001051
884,0.094246906,1.1177362,-0.3005221,1.1214122,-1.130142,-0.79210694,-1.1026738
885,-0.010174066,1.1111176,-0.15166447,1.0987712,-1.1358553,-0.89579302,-1.1768672
886,-0.054182271,1.1130064,-0.10871781,1.102242,-1.1418728,-0.98413269,-1.1326355
887,0.01529117,1.0813672,-0.17637735,1.1017624,-1.1393481,-1.0295032,-0.97700843
